43995.09283,43995.09283,43995.09283,40165.72765,36749.16729,38915.17464,40891.37378,41408.62966,40357.55616,35633.94117,35488.54045,40492.62571,37209.31391,38915.17464,36798.982,39481.77904,36798.982,40492.62571,38820.41499,37010.05682,39481.77904,37348.02438,41408.62966,40669.3077,40669.3077,38059.40387,35633.94117,37209.31391,37818.34837,40165.72765,38740.18216,37209.31391,40492.62571,36468.6889,41606.74554,39788.65823,40274.90333,36382.6929,37818.34837,39481.77904,39481.77904,40891.37378,37134.75711,36329.53324,37018.37932,36749.16729,41408.62966,40357.55616,40492.62571,37818.34837,38580.97798,37134.75711,35787.59595,37768.52801,38580.97798,35633.94117,36749.16729,37159.187,35787.59595,40669.3077,36382.6929,40669.3077,40274.90333,37159.187,38915.17464,40492.62571,37019.11273,38819.7877,38580.97798,41189.86555,40492.62571,36382.6929,34279.91673,38819.7877,38915.17464,37080.23894,37159.187,36329.53324,41189.86555,37159.187,37768.52801,34279.91673,42165.20013,38740.18216,40891.37378,36468.6889,36329.53324,41606.74554,37768.52801,37348.02438,35633.94117,40669.3077,38819.7877,35488.54045,36382.6929,35787.59595,37348.02438,36798.982,40165.72765,38059.40387,37134.75711,38740.18216
37010.05682,37010.05682,37018.37932,35488.54045,38820.41499,42165.20013,40492.62571,34279.91673,41408.62966,38059.40387,36798.982,38819.7877,39788.65823,41408.62966,37159.187,37080.23894,37134.75711,34279.91673,37019.11273,33884.03825,37019.11273,39481.77904,37080.23894,40492.62571,41189.86555,39788.65823,35488.54045,37209.31391,41408.62966,39481.77904,36468.6889,36329.53324,37019.11273,37159.187,40357.55616,35488.54045,39481.77904,35633.94117,40891.37378,40669.3077,35633.94117,36329.53324,39481.77904,36329.53324,41189.86555,40492.62571,38059.40387,36468.6889,35488.54045,38915.17464,36382.6929,36798.982,37019.11273,37134.75711,40492.62571,37080.23894,37134.75711,40492.62571,36798.982,38820.41499,41189.86555,40165.72765,41606.74554,37018.37932,37818.34837,37209.31391,38819.7877,34279.91673,41606.74554,37010.05682,36329.53324,36749.16729,38059.40387,43995.09283,36329.53324,35488.54045,38580.97798,43995.09283,35633.94117,40274.90333,37768.52801,41408.62966,38915.17464,37010.05682,35633.94117,37010.05682,37209.31391,36382.6929,40274.90333,36749.16729,40165.72765,39481.77904,38740.18216,37010.05682,40492.62571,38059.40387,43995.09283,37159.187,35787.59595,37818.34837,36798.982,35633.94117
36798.982,36798.982,37080.23894,41408.62966,40274.90333,40492.62571,36329.53324,35633.94117,40357.55616,37768.52801,40165.72765,40165.72765,37019.11273,38740.18216,41408.62966,38059.40387,37080.23894,35787.59595,35787.59595,37018.37932,37080.23894,41606.74554,37080.23894,36749.16729,41189.86555,36798.982,40492.62571,40492.62571,40165.72765,35488.54045,35633.94117,38059.40387,36382.6929,40357.55616,40669.3077,37768.52801,38740.18216,35633.94117,40357.55616,37209.31391,35633.94117,34279.91673,34279.91673,38915.17464,33884.03825,36329.53324,40357.55616,35787.59595,40274.90333,38915.17464,37010.05682,43995.09283,33884.03825,37348.02438,37818.34837,40492.62571,36749.16729,35787.59595,36468.6889,39788.65823,37010.05682,40891.37378,39481.77904,34279.91673,37080.23894,40669.3077,35633.94117,42165.20013,36329.53324,37080.23894,40891.37378,40891.37378,36329.53324,37018.37932,35633.94117,37768.52801,35633.94117,38740.18216,40165.72765,39788.65823,34279.91673,40357.55616,41408.62966,37818.34837,43995.09283,37768.52801,41606.74554,40357.55616,38740.18216,37348.02438,40492.62571,40891.37378,36468.6889,35787.59595,41606.74554,36468.6889,37209.31391,35488.54045,35488.54045,36749.16729,37010.05682,37159.187
36382.6929,36382.6929,41408.62966,35633.94117,43995.09283,38820.41499,40891.37378,35633.94117,37818.34837,36749.16729,37159.187,40274.90333,33884.03825,37080.23894,40165.72765,37080.23894,41408.62966,40891.37378,35787.59595,41189.86555,37010.05682,36749.16729,37348.02438,38819.7877,35488.54045,38740.18216,40165.72765,38059.40387,39481.77904,37159.187,40669.3077,37209.31391,39481.77904,35488.54045,35787.59595,42165.20013,41606.74554,38915.17464,36329.53324,37159.187,37018.37932,41606.74554,35633.94117,43995.09283,36468.6889,35787.59595,40891.37378,38819.7877,35488.54045,43995.09283,42165.20013,41408.62966,38820.41499,41189.86555,37019.11273,38740.18216,36329.53324,37209.31391,41606.74554,36798.982,36798.982,37019.11273,40891.37378,38059.40387,34279.91673,37080.23894,37018.37932,37818.34837,40274.90333,37018.37932,36749.16729,37209.31391,41408.62966,35488.54045,37080.23894,39788.65823,36382.6929,35488.54045,41189.86555,38820.41499,38915.17464,43995.09283,37010.05682,41408.62966,36382.6929,36749.16729,37209.31391,36468.6889,40492.62571,38059.40387,40357.55616,35633.94117,36329.53324,37209.31391,38820.41499,39788.65823,37018.37932,38059.40387,35488.54045,43995.09283,37019.11273,43995.09283
37019.11273,37019.11273,38580.97798,43995.09283,36329.53324,37010.05682,39788.65823,34279.91673,38059.40387,38820.41499,43995.09283,37209.31391,39481.77904,38915.17464,33884.03825,39788.65823,36798.982,38740.18216,33884.03825,33884.03825,38740.18216,40274.90333,37080.23894,35488.54045,35633.94117,41189.86555,35488.54045,36749.16729,35633.94117,38580.97798,40357.55616,35633.94117,35787.59595,36329.53324,41606.74554,40357.55616,37019.11273,37768.52801,37019.11273,37818.34837,37080.23894,37010.05682,40669.3077,40492.62571,40492.62571,33884.03825,41189.86555,35488.54045,37010.05682,39481.77904,37134.75711,35488.54045,36329.53324,38059.40387,40274.90333,42165.20013,42165.20013,36798.982,41606.74554,37209.31391,34279.91673,39481.77904,40669.3077,37818.34837,41408.62966,40492.62571,36468.6889,33884.03825,40274.90333,38819.7877,40165.72765,37018.37932,38915.17464,36798.982,39481.77904,38820.41499,36798.982,40492.62571,36382.6929,36749.16729,37018.37932,38740.18216,41606.74554,37010.05682,40165.72765,40274.90333,37348.02438,36382.6929,40492.62571,38059.40387,43995.09283,41408.62966,38059.40387,40357.55616,37019.11273,38915.17464,37134.75711,40274.90333,38915.17464,40165.72765,35488.54045,37018.37932
41189.86555,41189.86555,41408.62966,38580.97798,41189.86555,36329.53324,38820.41499,40891.37378,37159.187,36798.982,35633.94117,36798.982,36749.16729,42165.20013,40357.55616,38059.40387,40165.72765,40669.3077,41606.74554,36329.53324,37019.11273,41189.86555,34279.91673,37010.05682,38819.7877,37010.05682,38580.97798,37348.02438,41189.86555,36749.16729,37134.75711,37080.23894,38820.41499,40492.62571,38819.7877,36382.6929,38820.41499,37348.02438,38580.97798,40669.3077,41606.74554,36798.982,41189.86555,38580.97798,35787.59595,36382.6929,36798.982,33884.03825,37159.187,37010.05682,33884.03825,40669.3077,37134.75711,42165.20013,36468.6889,40669.3077,35488.54045,35633.94117,37080.23894,38580.97798,41606.74554,38059.40387,37019.11273,37159.187,35787.59595,39481.77904,40357.55616,38915.17464,37019.11273,37018.37932,40274.90333,37209.31391,38580.97798,36749.16729,38740.18216,42165.20013,38740.18216,36382.6929,36382.6929,41189.86555,40165.72765,34279.91673,37818.34837,37768.52801,36382.6929,41408.62966,41189.86555,39481.77904,36382.6929,38059.40387,41606.74554,41408.62966,35488.54045,37019.11273,36468.6889,39788.65823,37018.37932,36468.6889,37019.11273,41189.86555,40274.90333,36749.16729
36329.53324,36329.53324,36468.6889,33884.03825,37080.23894,38915.17464,33884.03825,41189.86555,37134.75711,37134.75711,35633.94117,38819.7877,41189.86555,37768.52801,36798.982,39481.77904,43995.09283,42165.20013,37818.34837,37348.02438,40357.55616,36798.982,41189.86555,37080.23894,37159.187,36749.16729,40669.3077,38059.40387,42165.20013,38740.18216,42165.20013,34279.91673,38740.18216,38820.41499,35787.59595,36798.982,40274.90333,42165.20013,41606.74554,33884.03825,36749.16729,35633.94117,33884.03825,42165.20013,37159.187,40165.72765,43995.09283,34279.91673,38915.17464,36468.6889,40669.3077,34279.91673,38740.18216,40669.3077,40669.3077,38740.18216,38740.18216,40891.37378,38819.7877,38819.7877,38740.18216,37018.37932,35787.59595,40891.37378,37348.02438,34279.91673,40891.37378,37348.02438,37134.75711,37080.23894,40669.3077,37010.05682,40274.90333,41408.62966,37010.05682,36382.6929,39481.77904,35633.94117,37019.11273,40891.37378,37818.34837,40891.37378,33884.03825,35787.59595,40165.72765,40357.55616,37818.34837,37134.75711,41189.86555,39481.77904,42165.20013,37018.37932,37348.02438,37768.52801,38580.97798,41408.62966,40891.37378,37019.11273,37768.52801,37019.11273,40492.62571,34279.91673
39481.77904,39481.77904,33884.03825,41408.62966,37018.37932,37209.31391,35488.54045,39788.65823,36382.6929,37018.37932,38819.7877,43995.09283,40891.37378,38915.17464,36382.6929,43995.09283,37209.31391,37010.05682,41408.62966,36329.53324,42165.20013,37019.11273,37080.23894,35633.94117,37348.02438,40357.55616,36382.6929,36329.53324,37768.52801,38059.40387,34279.91673,43995.09283,33884.03825,37018.37932,38915.17464,37080.23894,40274.90333,37018.37932,40357.55616,35787.59595,33884.03825,35633.94117,33884.03825,38059.40387,36798.982,40274.90333,37010.05682,35488.54045,34279.91673,38819.7877,38915.17464,36798.982,40165.72765,36468.6889,41606.74554,40165.72765,36749.16729,40274.90333,41189.86555,34279.91673,43995.09283,39481.77904,40891.37378,37019.11273,37019.11273,35633.94117,37159.187,36798.982,37010.05682,39481.77904,39788.65823,43995.09283,37134.75711,38915.17464,38915.17464,36798.982,42165.20013,35633.94117,38059.40387,37209.31391,41606.74554,36382.6929,37019.11273,35787.59595,40891.37378,40669.3077,40669.3077,40891.37378,38059.40387,41606.74554,40891.37378,39481.77904,33884.03825,37768.52801,37080.23894,40165.72765,36382.6929,34279.91673,40669.3077,35787.59595,41408.62966,33884.03825
37348.02438,37348.02438,36329.53324,36382.6929,41606.74554,40165.72765,37768.52801,40165.72765,37348.02438,38740.18216,43995.09283,38059.40387,38820.41499,40492.62571,40274.90333,41606.74554,40891.37378,37159.187,36329.53324,39481.77904,37018.37932,34279.91673,36329.53324,39788.65823,33884.03825,42165.20013,40357.55616,37134.75711,38820.41499,37768.52801,37019.11273,34279.91673,38740.18216,41189.86555,43995.09283,37080.23894,37080.23894,40165.72765,38820.41499,36382.6929,38059.40387,36749.16729,41189.86555,39788.65823,36798.982,41408.62966,36329.53324,37080.23894,37134.75711,37018.37932,39788.65823,37080.23894,41606.74554,36329.53324,37768.52801,41408.62966,38819.7877,41408.62966,37209.31391,34279.91673,37080.23894,37010.05682,37768.52801,43995.09283,38819.7877,39481.77904,37209.31391,40165.72765,35787.59595,39788.65823,37159.187,37134.75711,37134.75711,37134.75711,34279.91673,43995.09283,37768.52801,36329.53324,35488.54045,38740.18216,40669.3077,39788.65823,33884.03825,36468.6889,37019.11273,40274.90333,37134.75711,41189.86555,41189.86555,36749.16729,41189.86555,37010.05682,42165.20013,37018.37932,38819.7877,38915.17464,40165.72765,36329.53324,36329.53324,33884.03825,37010.05682,38820.41499
35488.54045,35488.54045,36749.16729,36329.53324,39788.65823,43995.09283,37159.187,34279.91673,41408.62966,43995.09283,43995.09283,37080.23894,38059.40387,36382.6929,37768.52801,37818.34837,38820.41499,37209.31391,38059.40387,38580.97798,36329.53324,40165.72765,38059.40387,35633.94117,41189.86555,40165.72765,36382.6929,37768.52801,35787.59595,37348.02438,37348.02438,38580.97798,37018.37932,36798.982,35633.94117,36468.6889,36798.982,38819.7877,37818.34837,38915.17464,40274.90333,37080.23894,34279.91673,38740.18216,41189.86555,37209.31391,40165.72765,36382.6929,37348.02438,36749.16729,40669.3077,37018.37932,38740.18216,42165.20013,38740.18216,40891.37378,37348.02438,37019.11273,37010.05682,35787.59595,40891.37378,36382.6929,38819.7877,38059.40387,41606.74554,37080.23894,37080.23894,39788.65823,39481.77904,40357.55616,40492.62571,37080.23894,36749.16729,37134.75711,36382.6929,39788.65823,41189.86555,41189.86555,40274.90333,41606.74554,40669.3077,42165.20013,37818.34837,37768.52801,41408.62966,36749.16729,41408.62966,34279.91673,36468.6889,41606.74554,35787.59595,37159.187,43995.09283,37080.23894,37018.37932,37209.31391,37019.11273,38915.17464,38580.97798,39481.77904,37010.05682,40357.55616
37818.34837,37818.34837,37768.52801,38740.18216,40492.62571,38915.17464,40669.3077,36468.6889,36798.982,37134.75711,36798.982,42165.20013,38740.18216,38059.40387,40274.90333,39481.77904,34279.91673,38820.41499,38819.7877,38740.18216,36749.16729,35488.54045,36382.6929,39788.65823,37209.31391,38740.18216,38740.18216,34279.91673,35488.54045,35633.94117,38059.40387,35488.54045,37159.187,37348.02438,37018.37932,35787.59595,38820.41499,37818.34837,38820.41499,39481.77904,40669.3077,35787.59595,37134.75711,34279.91673,38820.41499,37818.34837,37768.52801,37818.34837,37348.02438,38820.41499,38740.18216,38059.40387,41189.86555,37768.52801,36329.53324,37348.02438,37080.23894,35488.54045,37209.31391,36382.6929,37018.37932,37348.02438,35488.54045,36468.6889,38819.7877,40165.72765,43995.09283,37134.75711,40492.62571,38580.97798,36329.53324,35488.54045,39788.65823,40891.37378,42165.20013,36382.6929,41606.74554,37019.11273,36382.6929,41189.86555,37010.05682,40891.37378,33884.03825,35633.94117,36798.982,36468.6889,37018.37932,37010.05682,35633.94117,38915.17464,34279.91673,42165.20013,42165.20013,38059.40387,37818.34837,36798.982,40492.62571,37768.52801,41408.62966,36468.6889,40891.37378,37209.31391
35633.94117,35633.94117,40357.55616,38740.18216,37019.11273,36382.6929,37018.37932,38915.17464,37348.02438,38059.40387,35633.94117,33884.03825,42165.20013,34279.91673,38740.18216,36798.982,40891.37378,33884.03825,43995.09283,34279.91673,43995.09283,38059.40387,35633.94117,43995.09283,37010.05682,37134.75711,36749.16729,40669.3077,37019.11273,37209.31391,33884.03825,33884.03825,39481.77904,43995.09283,37080.23894,42165.20013,37348.02438,37134.75711,33884.03825,39481.77904,40492.62571,36329.53324,37134.75711,35633.94117,35787.59595,41606.74554,42165.20013,40274.90333,39788.65823,38820.41499,36468.6889,37768.52801,37010.05682,38820.41499,40165.72765,37348.02438,37080.23894,37348.02438,37159.187,37768.52801,35633.94117,36329.53324,40492.62571,35633.94117,40357.55616,40274.90333,38820.41499,38915.17464,41408.62966,38819.7877,36798.982,34279.91673,38915.17464,37134.75711,37348.02438,40891.37378,37019.11273,43995.09283,35488.54045,37818.34837,38820.41499,36468.6889,38059.40387,38819.7877,40891.37378,40274.90333,37348.02438,37010.05682,36382.6929,37010.05682,33884.03825,37010.05682,42165.20013,36749.16729,38740.18216,37818.34837,41408.62966,37010.05682,39788.65823,40357.55616,39788.65823,39788.65823
37768.52801,37768.52801,37018.37932,38915.17464,40669.3077,37209.31391,36382.6929,37019.11273,43995.09283,37018.37932,37019.11273,33884.03825,37019.11273,39481.77904,40165.72765,37348.02438,38820.41499,36749.16729,33884.03825,39788.65823,37348.02438,39788.65823,38059.40387,37818.34837,36798.982,35633.94117,37019.11273,37768.52801,40669.3077,37768.52801,39481.77904,37018.37932,37080.23894,35787.59595,36798.982,38820.41499,37818.34837,42165.20013,40492.62571,36798.982,37134.75711,37019.11273,38740.18216,40891.37378,36468.6889,37080.23894,36468.6889,43995.09283,38819.7877,37768.52801,41606.74554,37159.187,38915.17464,36749.16729,40669.3077,37134.75711,40357.55616,37209.31391,36329.53324,39481.77904,37209.31391,38580.97798,36468.6889,41408.62966,35787.59595,40274.90333,35488.54045,38819.7877,37080.23894,36749.16729,36329.53324,38059.40387,37018.37932,36468.6889,37019.11273,40492.62571,41606.74554,40165.72765,38059.40387,37134.75711,40357.55616,39788.65823,40357.55616,36749.16729,43995.09283,43995.09283,41189.86555,37010.05682,42165.20013,38819.7877,36382.6929,42165.20013,33884.03825,38915.17464,33884.03825,41189.86555,37010.05682,41189.86555,37134.75711,37348.02438,40274.90333,34279.91673
